PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Text Value,Standard Units,Activity Comment,Data Validity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Standardized version of non-numeric measurement,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments,Comment reflecting whether the values for this activity measurement are likely to be correct
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,,,
115,520069281,177661605,CC1=C(C(=NN1C)C(=O)NC2=NC=CC(=C2)C3=CN=CC=C3)CN,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
116,520069283,177661607,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC=CC(=C3)C4=COC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
117,520069284,177661608,C1CC[C@H]2[C@@H](CC1)[C@H]([C@H]2C(=O)NCC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,80.349,IC50,=,80349,,nM,,
118,520069285,177661609,C1CO[C@@]2(C[C@@H]1NC2)CNC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
119,520069286,177661610,CC1=C(C=C(N1C)C2=CC=CC=C2)C(=O)NC3=NC=CC(=C3)C4=CN=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
120,520069288,177661612,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)C(=O)N4CC[C@@H](C4)C(=O)N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
121,520069289,177661613,CC1=CC(=C(N1C)C)C(=O)NC2=NC=CC(=C2)C3=CN=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
122,520069293,177661617,CC1=NC=CN1CCOC2=CC=CC(=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
123,520069295,177661619,C1CCC(C1)OC2CCC(CC2)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
124,520069296,177661620,CCOCC1(CC1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
125,520069300,177661624,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=C(C=C3)CCCCN)Cl,Unspecified,,,,33.234,IC50,=,33234,,nM,,
126,520069302,177661626,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC(=C3)C4=NNN=N4)Br)Cl,Active,,,,4.759,IC50,=,4759,,nM,,
127,520069302,177661626,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC(=C3)C4=NNN=N4)Br)Cl,Active,,,,6.214,IC50,=,6214,,nM,,
128,520069303,177661627,CC(C)(C)NC(=O)C[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
129,520069306,177661630,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Cl)C=CN4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
130,520069307,177661631,C1C(CN1)CC2=CC(=CC=C2)C(=O)NC3=CC4=C(COC4=O)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
131,520069308,177661632,C1COC[C@H]1C2=CC(=NC=C2)NC(=O)C3=C4CC(=O)NC4=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
132,520069311,177661635,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=CC(=N3)N)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
133,520069312,177661636,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=NC4=C3C=CN4)C(F)(F)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
134,520069313,177661637,C1C2=C(CN1)C=C(C=C2)NCC3=C4C=CNC4=CC(=C3)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
135,520069315,177661639,C1=CC2=C(C=C1NC(=O)C3=C4C=NNC4=CC(=C3)F)NC(=O)N2,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
136,520069316,177661640,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C(C=CC(=C3)Cl)N4C=NN=N4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
137,520069317,177661641,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)C4=CNC(=O)C(=C4)F)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
138,520069318,177661642,COC(=O)C1=CC(=CC(=C1)C2=NNN=N2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,5.418,IC50,=,5418,,nM,,
139,520069318,177661642,COC(=O)C1=CC(=CC(=C1)C2=NNN=N2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,6.239,IC50,=,6239,,nM,,
140,520069320,177661644,C1C2=C(CN1)C(=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F)CC#N,Unspecified,,,,38.305,IC50,=,38305,,nM,,
141,520069320,177661644,C1C2=C(CN1)C(=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F)CC#N,Unspecified,,,,18.914,IC50,=,18914,,nM,,
142,520069323,177661647,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=CC(=C3)CO)Cl,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
143,520069324,177661648,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC(=C3)C#N)CN)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
144,520069326,177661650,C1=CC(=CC(=C1)NC(=O)C2=C3C=CNC3=CC(=C2)Br)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
145,520069327,177661651,C1CS(=O)(=O)C[C@H]1COC2=CC=C(C=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
146,520069329,177661653,CC(C)(C1=CC(=CN=C1)NC(=O)C2=C3CC(=O)NC3=CC=C2)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
147,520069330,177661654,CC(C)OC1=C(C=C(C=C1)Cl)[C@@H](C(=O)NCC(F)F)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
148,520069332,177661656,C1COC2=C1C=C(C=C2NC(=O)OCC3=CC=CC=C3)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
149,520069333,177661657,COC1=CC(=C(C=C1CC(=O)O)OC)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,18.429,IC50,=,18429,,nM,,
150,520069333,177661657,COC1=CC(=C(C=C1CC(=O)O)OC)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,18.259,IC50,=,18259,,nM,,
151,520069334,177661658,CC(C)(C)NC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
152,520069335,177661659,CC1=C(CCC1=O)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
153,520069336,177661660,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CSC4=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
154,520069337,172991058,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC=C3)NC(=O)N4,Unspecified,,,,65.322,IC50,=,65322,,nM,,
155,520069338,177661661,CC1(C[C@@H](CCN1)C(=O)NC2=CC3=C(COC3=O)C=C2)C,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
156,520069339,177661662,C1CN(CCC1[C@@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3)S(=O)(=O)CC4=NOC=N4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
157,520069340,177661663,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC=C3)OCO4,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
158,520069344,177661667,C1=CC=C(C=C1)COC(=O)NC2=CC(=O)NC(=N2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
159,520069345,177661668,C1CN(C[C@H]1CO)C2=NC=CN(C2=O)CC(=O)N3CCOCC3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
160,520069346,177661669,C1C2=C(CN1)C(=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F)CCCC(=O)O,Unspecified,,,,48.685,IC50,=,48685,,nM,,
161,520069348,177661671,CS(=O)(=O)NC(=O)C1=CC(=CC(=C1)[C@@H]2C[C@H]2C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
162,520069349,177661672,CC(C)N1C2=CC(=CC(=C2C=N1)C(=O)NC3=CC4=C(CNC4)C=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
163,520069351,177661673,C1=CC(=CC=C1CCN)NC(=O)C2=C3C=NNC3=CC(=C2)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
164,520069352,177661674,C1CN(CC12CC(C2)(F)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
165,520069353,177661675,CC1=C(C=C(N1C)C2CC2)C(=O)NCC3=CC=C(C=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
166,520069354,177661676,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CN(N=C3)CC4=CC=C(C=C4)C(=O)O)Cl,Active,,,,8.099,IC50,=,8099,,nM,,
167,520069355,177661677,C1CC(=CC[C@@H]1C(=O)O)C2=CC(=CC(=C2)CN)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
168,520069356,177661678,C1CC1C2=CC(=CC(=C2)Cl)C(=O)NC3=CC=C(C=C3)CCC(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
169,520069357,177661679,CC(C)C[C@@H](C1=NNN=N1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,28.289,IC50,=,28289,,nM,,
170,520069358,172991065,CC1=CC=C(C=C1)S(=O)(=O)CNC(=O)[C@@H](C2=C3C=NNC3=CC(=C2)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
171,520069359,177661680,CC(C)(C)C1=C(C=C(C=C1)Cl)C(=O)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
172,520069360,177661681,CC1=C(C=CC(=C1)CC(=O)O)CC2=CNC3=C2C=C(C=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
173,520069361,177661682,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=NC=C3)CO,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
174,520069362,177661683,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CNC4=C3C=C(C=N4)F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
175,520069363,177661684,C1CC2=CC=CC=C2[C@H]1C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
176,520069364,177661685,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC=NC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
177,520069365,177661686,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=O)NC4=C3C=CC=C4F,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
178,520069366,172991040,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F,Unspecified,,,,37.767,IC50,=,37767,,nM,,
179,520069366,172991040,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F,Unspecified,,,,24.297,IC50,=,24297,,nM,,
180,520069367,177661687,C#C[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC=CC(=C3)C(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
181,520069368,177661688,CC1=C(C2=C(N1)C=CC(=C2)Cl)CC3=CC=C(C=C3)C4=NNN=N4,Unspecified,,,,21,IC50,=,21000,,nM,,
182,520069369,177661689,CNCC1=CC(=CC=C1)NC(=O)C2=C3C=NNC3=CC(=C2)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
183,520069370,177661690,C1C[C@H](N(C1)C(=O)C2=C3C=NNC3=CC(=C2)Cl)C4CCNCC4,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
184,520069371,177661691,C1CCN(C1)C2=CC(=CC(=C2)C3=CC4=C(C=C3)NC(=C4)C(=O)O)C#N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
185,520069372,177661692,C1CC(=O)NC2=C1C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
186,520069373,177661693,CC1=C(C=C(C=N1)Br)C(=O)NC2=CC3=C(CNC3)C=C2,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
187,520069374,177661694,CC(C)(C)C1=C(C2=C(N1)C=CC(=C2)F)CC3=CC=C(C=C3)C4=NNN=N4,Unspecified,,,,12.129,IC50,=,12129,,nM,,
188,520069375,177661695,CCCN1C2=CC=CC=C2[C@](C1=O)(C(=O)NC)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
189,520069376,177661696,CNC1=C(N=C2N1C=CC(=C2)C(=O)O)C3=CC(=CC(=C3)Cl)C4CC4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
190,520069377,177661697,CN1C(=O)[C@@H](N(C1=O)C2=CC=CC(=C2)C3=NNN=N3)C4=CC(=CC(=C4)Cl)NC(=O)OCC5=CC=CC=C5,Unspecified,,,,18.993,IC50,=,18993,,nM,,
191,520069378,177661698,C=CC[C@@H](C1=CC=CC(=C1)CN)NC2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
192,520069379,177661699,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=NN4C(=NN(C4=O)CC(=O)O)C=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
193,520069387,177661707,C1CN(C[C@H]1N)C2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)OC4=CC=CC=C4Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
194,520069388,177661708,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)CCC5=CN=CC=C5,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
195,520069389,177661709,C1CC2=C([C@H]1NC(=O)C3=C4CC(=O)NC4=CC=C3)C=CN=C2,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
196,520069390,177661710,C[C@](CC1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)(C3=CC=CC(=C3)CN)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
197,520069938,177661764,CN1C=C(C(=N1)OC)C2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
198,520069939,177661765,CN(C)C(=O)C1=C(C(=CC(=C1)Cl)S(=O)(=O)NC2=CC=CC(=C2)C3=NNN=N3)OC,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
199,520069940,172991053,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC=C3)ON=C4N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
200,520069941,177661766,CC1=C(SC(=N1)C2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
201,520069942,177661767,C1[C@H]([C@@H]1C2=C3C=NNC3=CC(=C2)Cl)C4=CC=CC(=C4)C5=NNN=N5,Unspecified,,,,20.355,IC50,=,20355,,nM,,
202,520069942,177661767,C1[C@H]([C@@H]1C2=C3C=NNC3=CC(=C2)Cl)C4=CC=CC(=C4)C5=NNN=N5,Unspecified,,,,23.787,IC50,=,23787,,nM,,
203,520069944,177661769,CC(C)(C)OC(=O)N1CC2=C([C@H]1CO)C=CC(=C2)NC(=O)C3=C4C=NN(C4=CC(=C3)Cl)[C@@H]5CCCCO5,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
204,520069946,177661770,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC4=C(C=C3)NC(=O)CCC4,Unspecified,,,,,IC50,,,IC50 could not be calculated,,,
205,520069947,177661771,C1C2=C(CN1)C=C(C=C2)NC(=O)CC3=CC4=C(C=C3)N=CS4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
206,520069948,177661772,C1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2)Cl)N)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
207,520069949,177661773,C1CN(CCN1CC2=CNC3=CC=CC=C32)C4=CC=CC5=C4OCC(=O)N5,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
208,520069950,177661774,C1=CC(=CC(=C1)NC(=O)C2=C(C=CC(=C2)Cl)OC3=CC(=CC=C3)Cl)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
209,520069951,177661775,C1CCC(CC1)C2=NC3=C(C=C(C=C3)F)C(=C2)C(=O)NC4=CC=CC(=C4)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
210,520069952,177661776,C1=CC(=CC(=C1)NC(=O)C2=NC(=CC=C2)OC3=CC(=C(C=C3)Cl)Cl)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
211,520069954,177661778,CC1=C(C=C(N1C)C(C)C)C(=O)NC2=CC=CC(=C2)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
212,520069958,177661781,CN(C)C1=NC(=CS1)C2=CC(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
213,520069960,177661783,CC1=CC(=C2C(=NN(C2=N1)CC(=O)NC(C)C)C)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
214,520069964,177661787,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=CC(=C3)N)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
215,520069965,177661788,CCC1=NC(=NN1C2=C(C=CC=C2Cl)Cl)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
216,520069966,177661789,C1C[C@H](C[C@]2(C1)CCNC2=O)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
217,520069968,177661791,CC1=CC(=CC(=C1)NC(=O)C2=C3CC(=O)NC3=CC=C2)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
218,520069970,177661793,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)C(=O)N(C)C4COC4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
219,520069971,177661794,CCN1CC[C@@H](C1)COC2=CC=CC(=C2)[C@@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
220,520069973,177661796,C1CCC(C1)N2C=C(C(=N2)C(=O)O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,42.731,IC50,=,42731,,nM,,
221,520069973,177661796,C1CCC(C1)N2C=C(C(=N2)C(=O)O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,31.685,IC50,=,31685,,nM,,
222,520069974,172991045,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CN=CC4=C3C=NN4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
223,520069975,177661797,CCC1(CC1)NC(=O)CN2C=CN=C(C2=O)N3CC[C@H](C3)CO,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
224,520069976,177661798,C1CC1[C@@H]2C[C@@H](N(C2)C(=O)NC3=CC4=C(CNC4)C=C3)C5CC5,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
225,520069977,177661799,C=C1C[C@@H]([C@H](C1)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)C5=NNN=N5,Active,,,,5.185,IC50,=,5185,,nM,,
226,520069978,177661800,C1=CC(=CC(=C1)[C@H]2[C@@H]([C@H]2C(=O)O)C3=CC(=CC(=C3)Cl)N)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
227,520069979,177661801,C1CC1C2=NOC(=C2)C(=O)NC3=NC=CC(=C3)CCCN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
228,520069980,177661802,CCNCC1=CC=C(C=C1)NC(=O)C2=C3C=NNC3=CC(=C2)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
229,520069981,177661803,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)CN(C)CCOC,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
230,520069982,177661804,C1=CC=C(C=C1)N2C=C(C(=N2)C(=O)O)CC3=CNC4=C3C=C(C=C4)Cl,Unspecified,,,,60.982,IC50,=,60982,,nM,,
231,520069983,177661805,C1=CC(=CC(=C1)NC(=O)C2=CC=C(S2)C3=CN=CC=C3)C4=NNN=N4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
232,520069984,177661806,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NC=CC4=CC(=C3)Cl,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
233,520069985,177661807,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
234,520069986,177661808,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC4=CC=CC=C4C(=C3)C#N,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
235,520069987,172991067,C[C@H]1CC2(CC(C2)(F)F)CN1C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
236,520069988,177661809,C1=CC=C(C=C1)CNC2=CC(=NC=C2C(=O)O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,5.35,IC50,=,5350,,nM,,
237,520069989,177661810,CC1=CC(=C(C=C1)OC2=C(C=CC=N2)C#N)C3=CC4=C(C=C3)NC(=C4)C(=O)O,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
238,520069990,177661811,C1COCCN1C2=CN=CC(=C2)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
239,520069991,177661812,CCOC(=O)[C@@H]1[C@@H]([C@H]1C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3)C4=CC=CC(=C4)C5=NNN=N5,Unspecified,,,,13.92,IC50,=,13920,,nM,,
240,520069992,177661813,C1[C@H](COC2=C1C=CC=C2NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)C(=O)O,Unspecified,,,,19.058,IC50,=,19058,,nM,,
241,520069993,177661814,C1CC1C2=CC(=NN2)C(=O)NC3=NC=CC(=C3)CCCN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
242,520069997,177661818,C1CC2(C1)C[C@H](CCO2)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
243,520069998,177661819,CC(C)S(=O)(=O)N1CCC(CC1)[C@H](C(=O)NC2=CC=CC(=C2)CN)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
244,520069999,177661820,C1CC(CCC1NC(=O)C2=C3CC(=O)NC3=CC=C2)N4C=CN=N4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
245,520070001,177661822,C1CC(C1)COC2=CC=C(C=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,,nM,Falls Outside The Dose Series,
