PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Text Value,Standard Units,Activity Comment,Data Validity Comment
390,520078096,177664281,C1[C@@H]([C@@H]1C(=O)O)C2=CC(=CC=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
391,520078112,177664296,CN1C=C2C(=CC(=CC2=N1)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
392,520078112,177664296,CN1C=C2C(=CC(=CC2=N1)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
393,520078153,177664333,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=C(C=C3)N4C(=O)NN=N4)Cl,Active,,,,7.293,EC50,=,7293,,nM,,
394,520078153,177664333,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=C(C=C3)N4C(=O)NN=N4)Cl,Active,,,,9.32,EC90,=,9.32,,uM,,
395,520078153,177664333,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=C(C=C3)N4C(=O)NN=N4)Cl,Unspecified,,,,48.782,EC50,=,48782,,nM,,
396,520078153,177664333,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC=C(C=C3)N4C(=O)NN=N4)Cl,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
397,520078165,172991046,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=C4C(=C3)C=CN4)F,Active,,,,0.391,EC50,<,391,,nM,Falls Outside The Dose Series,
398,520078165,172991046,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=C4C(=C3)C=CN4)F,Active,,,,0.391,EC90,<,0.391,,uM,Falls Outside The Dose Series,
399,520078178,177664357,C1CC1C2=CC(=CC(=C2)Cl)C(=O)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
400,520078178,177664357,C1CC1C2=CC(=CC(=C2)Cl)C(=O)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
401,520078179,177664358,C1=CC=C(C(=C1)OC2=CC=C(C=C2)NS(=O)(=O)C3=CC(=C(C=C3C(=O)O)Cl)F)Cl,Unspecified,,,,25.145,EC50,=,25145,,nM,,
402,520078179,177664358,C1=CC=C(C(=C1)OC2=CC=C(C=C2)NS(=O)(=O)C3=CC(=C(C=C3C(=O)O)Cl)F)Cl,Unspecified,,,,27.69,EC90,=,27.69,,uM,,
403,520078186,177664365,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NC3CCOCC3)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,36.024,EC50,=,36024,,nM,,
404,520078186,177664365,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NC3CCOCC3)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
405,520078189,177664368,CN1C=C(C=N1)CNC(=O)[C@@H](C2=CC(=CC(=C2)C3CC3)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
406,520078189,177664368,CN1C=C(C=N1)CNC(=O)[C@@H](C2=CC(=CC(=C2)C3CC3)Cl)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
407,520078192,177664371,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
408,520078192,177664371,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
409,520078201,177664380,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)[C@H]4CCOC4,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
410,520078201,177664380,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)[C@H]4CCOC4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
411,520078201,177664380,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)[C@H]4CCOC4,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
412,520078201,177664380,CC1=C(C=C(N1C)C2CC2)C(=O)NC3=NC=CC(=C3)[C@H]4CCOC4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
413,520078234,177664411,C=CC[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)C4=NNN=N4,Active,,,,0.391,EC50,<,391,,nM,Falls Outside The Dose Series,
414,520078234,177664411,C=CC[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)C4=NNN=N4,Active,,,,0.74,EC90,=,0.74,,uM,,
415,520078267,177664443,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)Cl)C(=O)NCC5=CN=CC=C5,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
416,520078267,177664443,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)Cl)C(=O)NCC5=CN=CC=C5,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
417,520078285,177664460,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC=C3)N4C(=O)NN=N4)Cl,Unspecified,,,,44.055,EC50,=,44055,,nM,,
418,520078285,177664460,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC=C3)N4C(=O)NN=N4)Cl,Unspecified,,,,48.79,EC90,=,48.79,,uM,,
419,520079030,177664594,C1C2=C(CN1)C(=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F)C5=CNC(=O)C(=C5)F,Unspecified,,,,25,EC50,>,25000,,nM,Falls Outside The Dose Series,
420,520079030,177664594,C1C2=C(CN1)C(=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F)C5=CNC(=O)C(=C5)F,Unspecified,,,,25,EC90,>,25,,uM,Falls Outside The Dose Series,
421,520079048,177664612,C1C2=C(CN1)N=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
422,520079048,177664612,C1C2=C(CN1)N=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)F,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
423,520079051,177664615,C1CC1C[C@H]2C3=C(CN2)C=C(C=C3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Active,,,,1.027,EC50,=,1027,,nM,,
424,520079051,177664615,C1CC1C[C@H]2C3=C(CN2)C=C(C=C3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,,EC90,,,Could not be calculated,,,
425,520079055,177664619,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CC4=C(C=C3)N(N=C4)CC(=O)O)Cl,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
426,520079055,177664619,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C3=CC4=C(C=C3)N(N=C4)CC(=O)O)Cl,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
427,520079082,177664643,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC(=CC(=C3)C(=O)O)CN,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
428,520079082,177664643,CNC(=O)[C@@H](C1=CC(=CC(=C1)C2CC2)Cl)NC3=CC(=CC(=C3)C(=O)O)CN,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
429,520079096,177664655,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)N=C3,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
430,520079096,177664655,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C(=O)NCC(F)F)NC3=CC4=C(CNC4)N=C3,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
431,520079118,177664677,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4CC(=O)NC4=CC(=C3)F,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
432,520079118,177664677,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4CC(=O)NC4=CC(=C3)F,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
433,520079122,177664678,CC1=C(C=CN=C1)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,25,EC50,>,25000,,nM,Falls Outside The Dose Series,
434,520079122,177664678,CC1=C(C=CN=C1)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,25,EC90,>,25,,uM,Falls Outside The Dose Series,
435,520079126,177664682,C1=CC=C(C=C1)C#C[C@@H](C2=CC(=CC=C2)Cl)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,6.25,EC50,>,6250,,nM,Falls Outside The Dose Series,
436,520079126,177664682,C1=CC=C(C=C1)C#C[C@@H](C2=CC(=CC=C2)Cl)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,6.25,EC90,>,6.25,,uM,Falls Outside The Dose Series,
437,520079136,177664692,C1C2=C(C=CC=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
438,520079136,177664692,C1C2=C(C=CC=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
439,520079139,177664695,CN(C)C(=O)C1=CC(=CC(=C1)[C@@H]2C[C@H]2C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)CN,Active,,,,2.003,EC50,=,2003,,nM,,
440,520079139,177664695,CN(C)C(=O)C1=CC(=CC(=C1)[C@@H]2C[C@H]2C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)CN,Unspecified,,,,3.125,EC90,>,3.125,,uM,Falls Outside The Dose Series,
441,520079157,177664713,C1CNCC2=C1C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,1.563,EC50,>,1563,,nM,Falls Outside The Dose Series,
442,520079157,177664713,C1CNCC2=C1C=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,1.563,EC90,>,1.563,,uM,Falls Outside The Dose Series,
443,520079175,177664731,C1CC(CCC1C2=CC=CC=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Active,,,,6.686,EC50,=,6686,,nM,,
444,520079175,177664731,C1CC(CCC1C2=CC=CC=C2)[C@H](C(=O)NC3=CC=CC(=C3)CN)NC(=O)OCC4=CC=CC=C4,Active,,,,8.788,EC90,=,8.788,,uM,,
445,520080028,177664869,CC1=NC=C(O1)C2=CC(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,16.496,EC50,=,16496,,nM,,
446,520080028,177664869,CC1=NC=C(O1)C2=CC(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
447,520080030,177664871,C1C2=CC(=C(C=C2CN1)Br)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,12.5,EC50,>,12500,,nM,Falls Outside The Dose Series,
448,520080030,177664871,C1C2=CC(=C(C=C2CN1)Br)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,12.5,EC90,>,12.5,,uM,Falls Outside The Dose Series,
449,520080058,177664898,C1[C@@H](CC2=C1C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)N,Active,,,,1.644,EC50,=,1644,,nM,,
450,520080058,177664898,C1[C@@H](CC2=C1C=CC(=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)N,Active,,,,2.17,EC90,=,2.17,,uM,,
451,520080069,177664909,C1CNCCC1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,2.861,EC50,=,2861,,nM,,
452,520080069,177664909,C1CNCCC1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,3.226,EC90,=,3.226,,uM,,
453,520080069,177664909,C1CNCCC1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,1.508,EC50,=,1508,,nM,,
454,520080069,177664909,C1CNCCC1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,1.679,EC90,=,1.679,,uM,,
455,520080080,177664920,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,,EC50,,,Could not be calculated,,,
456,520080080,177664920,C=CC[C@@H]1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,,EC90,,,Could not be calculated,,,
457,520080111,177664949,C1CC1C2=CC(=CC(=C2)Cl)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,21.573,EC50,=,21573,,nM,,
458,520080111,177664949,C1CC1C2=CC(=CC(=C2)Cl)C(=O)NC3=CC=CC(=C3)CN,Unspecified,,,,24.65,EC90,=,24.65,,uM,,
459,520080115,177664953,CC(=CC1=CC=CC(=C1)CN)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,6.25,EC50,>,6250,,nM,Falls Outside The Dose Series,
460,520080115,177664953,CC(=CC1=CC=CC(=C1)CN)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,6.25,EC90,>,6.25,,uM,Falls Outside The Dose Series,
461,520080117,177664955,C1CC1C2=C(C=C3CNCC3=C2)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,3.125,EC50,>,3125,,nM,Falls Outside The Dose Series,
462,520080117,177664955,C1CC1C2=C(C=C3CNCC3=C2)NC(=O)C4=C5C=NNC5=CC(=C4)F,Unspecified,,,,3.125,EC90,>,3.125,,uM,Falls Outside The Dose Series,
463,520080121,177664959,CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
464,520080121,177664959,CC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3N2)F)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
465,520080128,177664966,C1C[C@@H](C[C@H]1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)N,Active,,,,1.485,EC50,=,1485,,nM,,
466,520080128,177664966,C1C[C@@H](C[C@H]1C2=CC=C(C=C2)NC(=O)C3=CC(=CC(=C3)Cl)NC(=O)OCC4=CC=CC=C4)N,Unspecified,,,,1.563,EC90,>,1.563,,uM,Falls Outside The Dose Series,
467,520080130,177664968,CN1C2=CC(=CC(=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3)Br,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
468,520080130,177664968,CN1C2=CC(=CC(=C2NC1=O)C(=O)NC3=CC4=C(CNC4)C=C3)Br,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
469,520080144,177664981,C1CC(=CC[C@@H]1O)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)Cl,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
470,520080144,177664981,C1CC(=CC[C@@H]1O)C2=CC(=CC3=C2CNC3)NC(=O)C4=C5C=NNC5=CC(=C4)Cl,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
471,520080147,177664984,C1CC1C2=CC(=NN2)C3=NC4=C(C=C(C=C4N3)Cl)C(=O)NC5=CC6=C(CNC6)C=C5,Unspecified,,,,3.125,EC50,>,3125,,nM,Falls Outside The Dose Series,
472,520080147,177664984,C1CC1C2=CC(=NN2)C3=NC4=C(C=C(C=C4N3)Cl)C(=O)NC5=CC6=C(CNC6)C=C5,Unspecified,,,,3.125,EC90,>,3.125,,uM,Falls Outside The Dose Series,
473,520080154,177664991,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=C(C=C5)F,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
474,520080154,177664991,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)F)NC(=N4)C5=CC=C(C=C5)F,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
475,520080165,177665002,CC(=O)NCC1=CC(=CC=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,10.449,EC50,=,10449,,nM,,
476,520080165,177665002,CC(=O)NCC1=CC(=CC=C1)NC(=O)C2=CC(=CC(=C2)Cl)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,20.36,EC90,=,20.36,,uM,,
477,520080169,177665006,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=N4)C5=CC=CC=C5,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
478,520080169,177665006,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=N4)C5=CC=CC=C5,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
479,520080170,177665007,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C#N)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,45.554,EC50,=,45554,,nM,,
480,520080170,177665007,C1CC1C2=CC(=CC(=C2)Cl)[C@H](C#N)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
481,520080176,177665013,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CNC4=CC(=C3)C(F)(F)F,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
482,520080176,177665013,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C=CNC4=CC(=C3)C(F)(F)F,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
483,520080177,177665014,CN1C=C(C=N1)CCC2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
484,520080177,177665014,CN1C=C(C=N1)CCC2=NC3=C(C=C(C=C3N2)Cl)C(=O)NC4=CC5=C(CNC5)C=C4,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
485,520080178,177665015,CNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
486,520080178,177665015,CNC(=O)[C@@H](C1=C2C=NNC2=CC(=C1)Cl)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
487,520080180,177665017,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=N4)CC5=CC=CC=C5,Active,,,,2.233,EC50,=,2233,,nM,,
488,520080180,177665017,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=C4C(=CC(=C3)Br)NC(=N4)CC5=CC=CC=C5,Unspecified,,,,6.25,EC90,>,6.25,,uM,Falls Outside The Dose Series,
489,520080185,177665022,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)Cl)C(=O)NCC5=CC=C(C=C5)F,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
490,520080185,177665022,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)Cl)C(=O)NCC5=CC=C(C=C5)F,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
491,520080186,177665023,C1[C@@H](CC2=C1C=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl)N,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
492,520080186,177665023,C1[C@@H](CC2=C1C=CC(=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl)N,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
493,520081058,177665211,C1CC1CN2C3=CC(=CC(=C3C=N2)C(=O)NC4=CC=CC(=C4)CN)Cl,Unspecified,,,,12.373,EC50,=,12373,,nM,,
494,520081058,177665211,C1CC1CN2C3=CC(=CC(=C3C=N2)C(=O)NC4=CC=CC(=C4)CN)Cl,Unspecified,,,,12.5,EC90,>,12.5,,uM,Falls Outside The Dose Series,
495,520081085,177665238,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC=C3)OCC(=O)O)Cl,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
496,520081085,177665238,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NC3=CC(=CC=C3)OCC(=O)O)Cl,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
497,520081095,172991057,CC1=NC2=C(C=C(C=C2N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,6.25,EC50,>,6250,,nM,Falls Outside The Dose Series,
498,520081095,172991057,CC1=NC2=C(C=C(C=C2N1)Cl)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,6.25,EC90,>,6.25,,uM,Falls Outside The Dose Series,
499,520081111,177665263,CC(C)(C)OC(=O)N1CC2=C(C1)C=C(C=C2)N[C@@H](C3=C4C=NNC4=CC(=C3)Cl)C(=O)O,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
500,520081111,177665263,CC(C)(C)OC(=O)N1CC2=C(C1)C=C(C=C2)N[C@@H](C3=C4C=NNC4=CC(=C3)Cl)C(=O)O,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
501,520081122,177665274,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)C4=CN=CC=C4)F,Active,,,,0.651,EC50,=,651,,nM,,
502,520081122,177665274,C1C2=C(CN1)C=C(C=C2)NC(=O)C3=CC(=CC(=C3)C4=CN=CC=C4)F,Unspecified,,,,12.5,EC90,>,12.5,,uM,Falls Outside The Dose Series,
503,520081136,177665286,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)F)C(=O)NCC(F)F,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
504,520081136,177665286,C1C2=C(CN1)C=C(C=C2)N[C@H](C3=C4C=NNC4=CC(=C3)F)C(=O)NCC(F)F,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
505,520081138,177665288,CC(C)CNC(=O)C1=CC(=C(C=C1NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl)F)Cl,Active,,,,5.324,EC50,=,5324,,nM,,
506,520081138,177665288,CC(C)CNC(=O)C1=CC(=C(C=C1NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl)F)Cl,Active,,,,5.85,EC90,=,5.85,,uM,,
507,520081138,177665288,CC(C)CNC(=O)C1=CC(=C(C=C1NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl)F)Cl,Active,,,,5.641,EC50,=,5641,,nM,,
508,520081138,177665288,CC(C)CNC(=O)C1=CC(=C(C=C1NS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3Cl)F)Cl,Active,,,,5.992,EC90,=,5.992,,uM,,
509,520081139,177665289,C1CNCCC1C2=CC(=CC=C2)[C@H]3C[C@@H]3C4=CC(=CC(=C4)Cl)NC(=O)OCC5=CC=CC=C5,Active,,,,1.938,EC50,=,1938,,nM,,
510,520081139,177665289,C1CNCCC1C2=CC(=CC=C2)[C@H]3C[C@@H]3C4=CC(=CC(=C4)Cl)NC(=O)OCC5=CC=CC=C5,Unspecified,,,,3.125,EC90,>,3.125,,uM,Falls Outside The Dose Series,
511,520081145,177665295,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#CCO)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
512,520081145,177665295,C1C2=C(CN1)C=C(C=C2)N[C@@H](C#CCO)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
513,520081146,177665296,C1CC2=C(C1)C(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,6.25,EC50,>,6250,,nM,Falls Outside The Dose Series,
514,520081146,177665296,C1CC2=C(C1)C(=CC(=C2)F)C(=O)NC3=CC4=C(CNC4)C=C3,Unspecified,,,,6.25,EC90,>,6.25,,uM,Falls Outside The Dose Series,
515,520081165,177665315,C1CC2=C(CNC1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,1.563,EC50,>,1563,,nM,Falls Outside The Dose Series,
516,520081165,177665315,C1CC2=C(CNC1)C=C(C=C2)NC(=O)C3=C4C=NNC4=CC(=C3)Cl,Unspecified,,,,1.563,EC90,>,1.563,,uM,Falls Outside The Dose Series,
517,520081166,177665316,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NCC3=CC=C(C=C3)C4=NNN=N4)Cl,Unspecified,,,,50,EC50,>,50000,,nM,Falls Outside The Dose Series,
518,520081166,177665316,C1=CC=C(C=C1)COC(=O)NC2=CC(=CC(=C2)C(=O)NCC3=CC=C(C=C3)C4=NNN=N4)Cl,Unspecified,,,,50,EC90,>,50,,uM,Falls Outside The Dose Series,
519,520081172,177665322,CC(C)(C)NC(=O)[C@@H](C1=CC(=CC(=C1)Cl)NC(=O)OCC2=CC=CC=C2)NC3=CC=CC(=C3)C4=NNN=N4,Unspecified,,,,50,EC50,=,50000,,nM,,
